,Date,keypresses,7_day_ma,28_day_ma,365_day_ma,percentile,rank,Weekday
312,2021-07-30,31219,34118.71428571428,28118.571428571428,,62.29299363057324,297.0,Friday
313,2021-07-31,20576,31530.714285714286,28164.85714285714,,41.52866242038217,460.0,Saturday
314,2021-08-01,7296,28990.85714285714,28356.89285714286,,21.273885350318473,619.0,Sunday
315,2021-08-02,42704,30582.285714285714,29370.714285714286,,81.78343949044586,144.0,Monday
316,2021-08-03,47937,33450.28571428572,29881.75,,87.64331210191084,98.0,Tuesday
317,2021-08-04,21552,31406.0,29632.85714285714,,43.69426751592357,443.0,Wednesday
318,2021-08-05,32184,29066.85714285714,29787.5,,64.77707006369427,277.5,Thursday
319,2021-08-06,44586,30976.428571428572,30367.678571428572,,83.82165605095541,128.0,Friday
320,2021-08-07,17377,30519.428571428572,30472.60714285714,,35.6687898089172,506.0,Saturday
321,2021-08-08,6318,30379.714285714286,30359.035714285714,,19.681528662420384,631.5,Sunday
322,2021-08-09,24429,27769.0,29946.89285714286,,48.9171974522293,402.0,Monday
323,2021-08-10,35670,26016.571428571428,30010.964285714286,,70.06369426751591,236.0,Tuesday
324,2021-08-11,24372,26419.428571428572,30302.464285714286,,48.789808917197455,403.0,Wednesday
325,2021-08-12,43453,28029.285714285714,30589.178571428572,,82.80254777070064,136.0,Thursday
326,2021-08-13,36656,26896.428571428572,30804.85714285714,,71.71974522292993,223.0,Friday
327,2021-08-14,17281,26882.714285714286,30648.178571428572,,35.4140127388535,508.0,Saturday
328,2021-08-15,1830,26241.571428571428,29677.535714285714,,12.356687898089172,689.0,Sunday
329,2021-08-16,41641,28700.428571428572,29599.60714285714,,79.87261146496816,159.0,Monday
330,2021-08-17,23921,27022.0,29915.714285714286,,47.77070063694268,411.0,Tuesday
331,2021-08-18,11283,25152.14285714286,28897.10714285714,,27.006369426751593,574.0,Wednesday
332,2021-08-19,31529,23448.714285714286,28447.25,,63.05732484076433,291.0,Thursday
333,2021-08-20,36314,23399.85714285714,28847.85714285714,,71.46496815286623,225.0,Friday
334,2021-08-21,3834,21478.85714285714,27602.928571428572,,15.668789808917197,663.0,Saturday
335,2021-08-22,11392,22844.85714285714,27114.25,,27.261146496815286,572.0,Sunday
336,2021-08-23,26247,20645.714285714286,26924.35714285714,,52.86624203821656,371.0,Monday
337,2021-08-24,31339,21705.428571428572,27048.571428571428,,62.67515923566879,294.0,Tuesday
338,2021-08-25,20123,22968.285714285714,26486.464285714286,,40.76433121019109,466.0,Wednesday
339,2021-08-26,12438,20241.0,25196.464285714286,,28.280254777070063,564.0,Thursday
340,2021-08-27,82,15065.0,24084.428571428572,,6.114649681528663,738.0,Friday
341,2021-08-28,0,14517.285714285714,23349.571428571428,,2.802547770700637,764.0,Saturday
342,2021-08-29,942,13024.42857142857,23122.64285714286,,9.42675159235669,712.0,Sunday
343,2021-08-30,30002,13560.857142857143,22669.0,,60.76433121019108,309.0,Monday
344,2021-08-31,38238,14546.42857142857,22322.60714285714,,74.64968152866241,200.0,Tuesday
345,2021-09-01,19699,14485.857142857143,22256.428571428572,,39.61783439490446,475.0,Wednesday
346,2021-09-02,16876,15119.857142857143,21709.714285714286,,34.77707006369427,513.0,Thursday
347,2021-09-03,7045,16114.57142857143,20368.964285714286,,20.891719745222932,622.0,Friday
348,2021-09-04,6199,17000.14285714286,19969.75,,19.363057324840767,634.0,Saturday
349,2021-09-05,6152,17744.428571428572,19963.821428571428,,19.23566878980892,635.0,Sunday
350,2021-09-06,20992,16457.285714285714,19841.071428571428,,42.29299363057325,454.0,Monday
351,2021-09-07,42412,17053.571428571428,20081.85714285714,,81.27388535031848,148.0,Tuesday
352,2021-09-08,48699,21196.428571428572,20950.678571428572,,88.53503184713377,91.0,Wednesday
353,2021-09-09,22077,21939.428571428572,20187.25,,44.07643312101911,440.0,Thursday
354,2021-09-10,25543,24582.0,19790.35714285714,,51.33757961783439,383.0,Friday
355,2021-09-11,37576,29064.428571428572,20515.178571428572,,73.63057324840764,208.0,Saturday
356,2021-09-12,13412,30101.571428571428,20928.821428571428,,29.808917197452228,552.0,Sunday
357,2021-09-13,40983,32957.42857142857,20905.321428571428,,78.47133757961784,170.0,Monday
358,2021-09-14,50865,34165.0,21867.60714285714,,90.57324840764332,75.0,Tuesday
359,2021-09-15,45412,33695.42857142857,23086.5,,84.8407643312102,120.0,Wednesday
360,2021-09-16,51579,37910.0,23802.571428571428,,91.0828025477707,71.0,Thursday
361,2021-09-17,21041,37266.857142857145,23257.10714285714,,42.4203821656051,453.0,Friday
362,2021-09-18,8421,33101.857142857145,23420.928571428572,,22.67515923566879,608.0,Saturday
363,2021-09-19,8668,32424.14285714286,23323.64285714286,,23.05732484076433,605.0,Sunday
364,2021-09-20,38117,32014.714285714286,23747.571428571428,29795.81917808219,74.52229299363057,201.0,Monday
365,2021-09-21,34264,29643.14285714286,23852.035714285714,29837.416438356166,67.26114649681529,258.0,Tuesday
366,2021-09-22,60820,31844.285714285714,25305.5,29914.26301369863,96.56050955414013,28.0,Wednesday
367,2021-09-23,65907,33891.142857142855,27215.10714285714,30006.98082191781,98.47133757961784,13.0,Thursday
368,2021-09-24,14264,32923.0,27721.60714285714,29950.997260273973,30.700636942675157,545.0,Friday
369,2021-09-25,6475,32645.0,27952.85714285714,29839.865753424656,20.127388535031848,628.0,Saturday
370,2021-09-26,4496,32049.0,28079.785714285714,29760.15068493151,16.178343949044585,659.0,Sunday
371,2021-09-27,65464,35955.71428571428,29346.285714285714,29877.05205479452,98.34394904458598,14.0,Monday
372,2021-09-28,34911,36048.142857142855,29227.464285714286,29873.649315068495,68.53503184713375,248.0,Tuesday
373,2021-09-29,55472,35284.142857142855,30505.071428571428,29895.246575342466,93.88535031847134,49.0,Wednesday
374,2021-09-30,45730,32401.714285714286,31535.571428571428,29907.832876712328,85.09554140127389,118.0,Thursday
375,2021-10-01,44509,36722.42857142857,32873.57142857143,29852.04109589041,83.43949044585987,131.0,Friday
376,2021-10-02,17803,38340.71428571428,33288.0,29837.580821917807,36.17834394904458,502.0,Saturday
377,2021-10-03,16314,40029.0,33650.92857142857,29735.81917808219,33.75796178343949,521.0,Sunday
378,2021-10-04,49460,37742.71428571428,34667.642857142855,29799.901369863015,89.4267515923567,84.0,Monday
379,2021-10-05,59511,41257.0,35278.32142857143,29834.55616438356,95.92356687898089,33.0,Tuesday
380,2021-10-06,35976,38471.857142857145,34823.92857142857,29814.9698630137,70.95541401273884,229.0,Wednesday
381,2021-10-07,40866,37777.0,35494.96428571428,29797.56712328767,78.343949044586,171.0,Thursday
382,2021-10-08,13504,33347.71428571428,35065.0,29667.742465753425,30.063694267515924,550.0,Friday
383,2021-10-09,25832,34494.71428571428,34645.57142857143,29598.698630136987,51.71974522292994,380.0,Saturday
384,2021-10-10,39724,37839.0,35585.28571428572,29650.038356164383,77.07006369426752,181.0,Sunday
385,2021-10-11,57380,38970.42857142857,36170.892857142855,29777.94794520548,94.77707006369427,42.0,Monday
386,2021-10-12,66517,39971.28571428572,36729.892857142855,29886.202739726028,98.72611464968153,11.0,Tuesday
387,2021-10-13,58065,43126.857142857145,37181.78571428572,29952.904109589042,95.1592356687898,39.0,Wednesday
388,2021-10-14,65935,46708.142857142855,37694.5,30001.038356164383,98.59872611464968,12.0,Thursday
389,2021-10-15,30753,49172.28571428572,38041.357142857145,30033.476712328767,61.78343949044586,301.0,Friday
390,2021-10-16,429,45543.28571428572,37755.92857142857,29984.076712328766,7.643312101910828,726.0,Saturday
391,2021-10-17,298,39911.0,37457.0,29910.621917808217,7.13375796178344,730.0,Sunday
392,2021-10-18,44970,38138.142857142855,37701.75,29919.101369863012,84.07643312101911,126.0,Monday
393,2021-10-19,52223,36096.142857142855,38343.142857142855,29930.24109589041,91.46496815286625,68.0,Tuesday
394,2021-10-20,23844,31207.428571428572,37022.57142857143,29882.449315068494,47.51592356687898,413.0,Wednesday
395,2021-10-21,41177,27670.571428571428,36139.357142857145,29880.994520547945,78.98089171974523,166.0,Thursday
396,2021-10-22,23366,26615.285714285714,36464.42857142857,29838.616438356163,46.36942675159236,422.0,Friday
397,2021-10-23,9473,27907.285714285714,36571.5,29730.575342465752,24.331210191082803,595.0,Saturday
398,2021-10-24,0,27864.714285714286,36410.92857142857,29688.780821917808,2.802547770700637,764.0,Sunday
399,2021-10-25,54958,29291.571428571428,36035.71428571428,29836.098630136985,93.5031847133758,52.0,Monday
400,2021-10-26,62922,30820.0,37036.107142857145,29899.287671232876,97.8343949044586,18.0,Tuesday
401,2021-10-27,47200,34156.57142857143,36740.67857142857,29882.805479452054,86.87898089171975,104.0,Wednesday
402,2021-10-28,49860,35397.0,36888.17857142857,29873.249315068493,89.68152866242039,82.0,Thursday
403,2021-10-29,1554,32281.0,35354.07142857143,29735.60821917808,11.847133757961783,693.0,Friday
404,2021-10-30,10239,32390.428571428572,35083.92857142857,29645.479452054795,25.73248407643312,584.0,Saturday
405,2021-10-31,7001,33390.57142857143,34751.32142857143,29664.660273972604,20.764331210191084,623.0,Sunday
406,2021-11-01,3768,26077.714285714286,33119.46428571428,29658.84931506849,15.54140127388535,664.0,Monday
407,2021-11-02,0,17088.85714285714,30994.071428571428,29592.81917808219,2.802547770700637,764.0,Tuesday
408,2021-11-03,39306,15961.142857142857,31113.0,29646.882191780824,76.68789808917198,184.0,Wednesday
409,2021-11-04,39199,14438.142857142857,31053.464285714286,29597.043835616438,76.30573248407644,187.0,Thursday
410,2021-11-05,26646,18022.714285714286,31522.821428571428,29515.731506849315,54.01273885350319,362.0,Friday
411,2021-11-06,29173,20727.571428571428,31642.14285714286,29458.4,59.49044585987261,319.0,Saturday
412,2021-11-07,2216,20044.0,30302.571428571428,29407.750684931507,12.86624203821656,685.0,Sunday
413,2021-11-08,54575,27302.14285714286,30202.39285714286,29495.630136986303,92.86624203821657,57.0,Monday
414,2021-11-09,73788,37843.28571428572,30462.071428571428,29584.802739726027,99.61783439490446,4.0,Tuesday
415,2021-11-10,37456,37579.0,29726.035714285714,29615.427397260275,73.37579617834395,210.0,Wednesday
416,2021-11-11,26299,35736.142857142855,28310.464285714286,29557.498630136986,53.2484076433121,368.0,Thursday
417,2021-11-12,36267,37110.57142857143,28507.39285714286,29510.983561643836,71.3375796178344,226.0,Friday
418,2021-11-13,35023,37946.28571428572,29742.89285714286,29521.30410958904,68.91719745222929,245.0,Saturday
419,2021-11-14,1224,37804.57142857143,29775.964285714286,29447.219178082192,10.955414012738855,700.0,Sunday
420,2021-11-15,19834,32841.57142857143,28878.25,29428.81917808219,40.254777070063696,470.0,Monday
421,2021-11-16,52537,29805.714285714286,28889.464285714286,29427.87123287671,91.59235668789809,67.0,Tuesday
422,2021-11-17,42004,30455.428571428572,29538.035714285714,29378.164383561645,80.76433121019109,152.0,Wednesday
423,2021-11-18,29692,30940.14285714286,29127.85714285714,29304.843835616437,59.87261146496815,316.0,Thursday
424,2021-11-19,32493,30401.0,29453.821428571428,29187.1698630137,65.22292993630573,274.0,Friday
425,2021-11-20,2588,25767.428571428572,29207.928571428572,29117.45205479452,13.757961783439491,678.0,Saturday
426,2021-11-21,0,25592.571428571428,29207.928571428572,29066.465753424658,2.802547770700637,764.0,Sunday
427,2021-11-22,50259,29939.0,29040.10714285714,29101.038356164383,90.19108280254777,78.0,Monday
428,2021-11-23,41000,28290.85714285714,28257.178571428572,29004.290410958904,78.59872611464968,169.0,Tuesday
429,2021-11-24,0,22290.285714285714,26571.464285714286,28983.479452054795,2.802547770700637,764.0,Wednesday
430,2021-11-25,0,18048.571428571428,24790.75,28966.87123287671,2.802547770700637,764.0,Thursday
431,2021-11-26,2348,13742.142857142857,24819.10714285714,28972.660273972604,13.121019108280255,683.0,Friday
432,2021-11-27,2615,13746.0,24546.821428571428,28898.317808219177,13.885350318471337,677.0,Saturday
433,2021-11-28,41185,19629.571428571428,25767.678571428572,29010.821917808218,79.10828025477707,165.0,Sunday
434,2021-11-29,38798,17992.285714285714,27018.75,29024.145205479454,75.54140127388536,193.0,Monday
435,2021-11-30,36822,17395.428571428572,28333.821428571428,28940.005479452055,72.48407643312102,217.0,Tuesday
436,2021-12-01,29954,21674.571428571428,27999.821428571428,28964.024657534246,60.63694267515923,310.0,Wednesday
437,2021-12-02,48187,28558.428571428572,28320.821428571428,28976.498630136986,87.89808917197452,96.0,Thursday
438,2021-12-03,14409,30281.428571428572,27883.785714285714,28847.65479452055,31.0828025477707,542.0,Friday
439,2021-12-04,3196,30364.428571428572,26956.035714285714,28782.04109589041,14.522292993630574,672.0,Saturday
440,2021-12-05,11364,26104.285714285714,27282.75,28714.983561643836,27.133757961783438,573.0,Sunday
441,2021-12-06,58253,28883.571428571428,27414.10714285714,28866.97808219178,95.4140127388535,37.0,Monday
442,2021-12-07,46330,30241.85714285714,26433.464285714286,28869.791780821917,85.60509554140128,114.0,Tuesday
443,2021-12-08,16706,28349.285714285714,25692.39285714286,28870.827397260273,34.267515923566876,517.0,Wednesday
444,2021-12-09,26809,25295.285714285714,25710.60714285714,28792.394520547947,54.52229299363057,358.0,Thursday
445,2021-12-10,29714,27481.714285714286,25476.571428571428,28758.438356164384,60.0,315.0,Friday
446,2021-12-11,17192,29481.14285714286,24839.75,28654.290410958904,35.28662420382165,509.0,Saturday
447,2021-12-12,7832,28976.571428571428,25075.75,28569.35616438356,22.038216560509554,613.0,Sunday
448,2021-12-13,19344,23418.14285714286,25058.25,28560.33698630137,39.10828025477707,479.0,Monday
449,2021-12-14,57328,24989.285714285714,25229.35714285714,28616.687671232878,94.64968152866243,43.0,Tuesday
450,2021-12-15,12534,24393.285714285714,24176.85714285714,28481.249315068493,28.53503184713376,562.0,Wednesday
451,2021-12-16,36460,25772.0,24418.571428571428,28453.857534246574,71.59235668789809,224.0,Thursday
452,2021-12-17,37707,26913.85714285714,24604.785714285714,28447.550684931506,73.88535031847134,206.0,Friday
453,2021-12-18,23697,27843.14285714286,25358.678571428572,28388.153424657536,47.13375796178344,416.0,Saturday
454,2021-12-19,476,26792.285714285714,25375.678571428572,28348.460273972603,8.025477707006369,723.0,Sunday
455,2021-12-20,6643,24977.85714285714,23817.964285714286,28277.49315068493,20.254777070063696,627.0,Monday
456,2021-12-21,9560,18153.85714285714,22695.10714285714,28238.81095890411,24.585987261146496,593.0,Tuesday
457,2021-12-22,975,16502.571428571428,22729.928571428572,28193.920547945207,9.80891719745223,709.0,Wednesday
458,2021-12-23,460,11359.714285714286,22746.35714285714,28193.197260273973,7.898089171974522,724.0,Thursday
459,2021-12-24,0,5973.0,22662.5,28179.26301369863,2.802547770700637,764.0,Friday
460,2021-12-25,0,2587.714285714286,22569.10714285714,28169.2,2.802547770700637,764.0,Saturday
461,2021-12-26,0,2519.714285714286,21098.214285714286,28166.298630136986,2.802547770700637,764.0,Sunday
462,2021-12-27,0,1570.7142857142858,19712.571428571428,28158.934246575343,2.802547770700637,764.0,Monday
463,2021-12-28,0,205.0,18397.5,28123.512328767123,2.802547770700637,764.0,Tuesday
464,2021-12-29,0,65.71428571428571,17327.714285714286,28100.28219178082,2.802547770700637,764.0,Wednesday
465,2021-12-30,0,0.0,15606.75,28094.435616438357,2.802547770700637,764.0,Thursday
466,2021-12-31,806,115.14285714285714,15120.92857142857,28096.64383561644,9.044585987261145,715.0,Friday
467,2022-01-01,5148,850.5714285714286,15190.642857142857,28103.69589041096,17.197452229299362,651.0,Saturday
468,2022-01-02,5887,1691.5714285714287,14995.035714285714,28106.197260273973,18.21656050955414,643.0,Sunday
469,2022-01-03,8017,2836.8571428571427,13200.892857142857,28067.487671232877,22.29299363057325,611.0,Monday
470,2022-01-04,572,2918.5714285714284,11566.67857142857,28030.580821917807,8.535031847133757,719.0,Tuesday
471,2022-01-05,1194,3089.1428571428573,11012.67857142857,27961.912328767125,10.828025477707007,701.0,Wednesday
472,2022-01-06,9812,4490.857142857143,10405.642857142857,27938.446575342467,24.96815286624204,590.0,Thursday
473,2022-01-07,23340,7710.0,10178.0,27891.320547945204,46.24203821656051,423.0,Friday
474,2022-01-08,15991,9259.0,10135.107142857143,27797.36712328767,33.12101910828025,526.0,Saturday
475,2022-01-09,1,8418.142857142857,9855.42857142857,27713.602739726026,5.605095541401274,742.0,Sunday
476,2022-01-10,26002,10987.42857142857,10093.214285714286,27715.723287671233,52.101910828025474,377.0,Monday
477,2022-01-11,20433,13824.714285714286,8775.535714285714,27631.786301369862,41.40127388535032,461.0,Tuesday
478,2022-01-12,28348,17703.85714285714,9340.32142857143,27621.671232876713,57.961783439490446,331.0,Wednesday
479,2022-01-13,58190,24615.0,10116.392857142857,27780.265753424657,95.28662420382166,38.0,Thursday
480,2022-01-14,23706,24667.285714285714,9616.357142857143,27722.095890410958,47.261146496815286,415.0,Friday
481,2022-01-15,48225,29272.14285714286,10492.357142857143,27784.271232876712,88.02547770700637,95.0,Saturday
482,2022-01-16,5965,30124.14285714286,10688.392857142857,27746.36712328767,18.726114649681527,639.0,Sunday
483,2022-01-17,24846,29959.0,11338.5,27763.216438356165,49.681528662420384,396.0,Monday
484,2022-01-18,41952,33033.142857142855,12495.357142857143,27827.08219178082,80.63694267515925,153.0,Tuesday
485,2022-01-19,44061,35277.857142857145,14034.142857142857,27865.81917808219,83.18471337579618,133.0,Wednesday
486,2022-01-20,42902,33093.857142857145,15549.92857142857,27842.41095890411,81.91082802547771,143.0,Thursday
487,2022-01-21,60953,38414.857142857145,17726.821428571428,27924.994520547945,96.81528662420382,26.0,Friday
488,2022-01-22,15741,33774.28571428572,18289.0,27806.827397260273,32.86624203821656,528.0,Saturday
489,2022-01-23,32192,37521.0,19438.714285714286,27799.961643835617,64.96815286624204,276.0,Sunday
490,2022-01-24,27822,37946.142857142855,20432.35714285714,27783.569863013698,56.560509554140125,342.0,Monday
491,2022-01-25,41528,37885.57142857143,21915.5,27719.528767123287,79.61783439490446,161.0,Tuesday
492,2022-01-26,41673,37544.42857142857,23403.821428571428,27767.77808219178,80.0,158.0,Wednesday
493,2022-01-27,22502,34630.142857142855,24207.464285714286,27695.07397260274,44.71337579617835,435.0,Thursday
494,2022-01-28,2382,26262.85714285714,24263.75,27574.88493150685,13.248407643312103,682.0,Friday
495,2022-01-29,26572,27810.14285714286,25028.89285714286,27538.528767123287,53.88535031847134,363.0,Saturday
496,2022-01-30,3654,23733.285714285714,24949.14285714286,27429.816438356163,15.159235668789808,667.0,Sunday
497,2022-01-31,19622,22561.85714285714,25363.60714285714,27409.29315068493,39.490445859872615,476.0,Monday
498,2022-02-01,32163,21224.0,26491.85714285714,27335.882191780824,64.5859872611465,279.0,Tuesday
499,2022-02-02,18906,17971.571428571428,27124.428571428572,27338.405479452056,38.34394904458599,485.0,Wednesday
500,2022-02-03,8715,16002.0,27085.25,27225.01917808219,23.439490445859875,602.0,Thursday
501,2022-02-04,14949,17797.285714285714,26785.571428571428,27150.84109589041,31.719745222929934,537.0,Friday
502,2022-02-05,8075,15154.857142857143,26502.85714285714,27140.482191780822,22.420382165605098,610.0,Saturday
503,2022-02-06,6414,15549.142857142857,26731.89285714286,27149.468493150685,19.872611464968156,630.0,Sunday
504,2022-02-07,41850,18724.571428571428,27297.89285714286,27221.520547945205,80.2547770700637,156.0,Monday
505,2022-02-08,18543,16778.85714285714,27230.39285714286,27078.923287671234,37.57961783439491,491.0,Tuesday
506,2022-02-09,40606,19878.85714285714,27668.178571428572,27059.098630136985,77.96178343949045,174.0,Wednesday
507,2022-02-10,16899,21048.0,26193.5,26968.279452054794,35.03184713375796,511.0,Thursday
508,2022-02-11,0,18912.428571428572,25346.85714285714,26818.70410958904,2.802547770700637,764.0,Friday
509,2022-02-12,0,17758.85714285714,23624.535714285714,26696.61917808219,2.802547770700637,764.0,Saturday
510,2022-02-13,9571,18209.85714285714,23753.321428571428,26660.70410958904,24.713375796178344,592.0,Sunday
511,2022-02-14,12485,14014.857142857143,23311.85714285714,26597.468493150685,28.40764331210191,563.0,Monday
512,2022-02-15,28291,15407.42857142857,22823.964285714286,26488.868493150683,57.5796178343949,334.0,Tuesday
513,2022-02-16,34208,14493.42857142857,22472.071428571428,26503.71506849315,67.13375796178343,259.0,Wednesday
514,2022-02-17,17688,14606.142857142857,21571.571428571428,26367.2301369863,35.92356687898089,504.0,Thursday
515,2022-02-18,16891,17019.14285714286,19997.928571428572,26279.271232876712,34.904458598726116,512.0,Friday
516,2022-02-19,1264,17199.714285714286,19480.89285714286,26111.575342465752,11.0828025477707,699.0,Saturday
517,2022-02-20,0,15832.42857142857,18331.178571428572,26053.106849315067,2.802547770700637,764.0,Sunday
518,2022-02-21,29610,18278.85714285714,18395.035714285714,26054.712328767124,59.745222929936304,317.0,Monday
519,2022-02-22,38647,19758.285714285714,18292.14285714286,25947.572602739725,75.03184713375796,197.0,Tuesday
520,2022-02-23,26538,18662.571428571428,17751.60714285714,25958.460273972603,53.503184713375795,366.0,Wednesday
521,2022-02-24,5637,16941.0,17149.285714285714,25837.320547945204,18.08917197452229,644.0,Thursday
522,2022-02-25,22079,17682.14285714286,17852.75,25801.435616438357,44.203821656050955,439.0,Friday
523,2022-02-26,0,17501.571428571428,16903.75,25698.569863013698,2.802547770700637,764.0,Saturday
524,2022-02-27,5958,18352.714285714286,16986.035714285714,25711.794520547945,18.59872611464968,640.0,Sunday
525,2022-02-28,31923,18683.14285714286,17425.35714285714,25764.10410958904,63.566878980891715,287.0,Monday
526,2022-03-01,39642,18825.285714285714,17692.464285714286,25802.02191780822,76.81528662420382,183.0,Tuesday
527,2022-03-02,25990,18747.0,17945.464285714286,25745.202739726028,51.97452229299363,378.0,Wednesday
528,2022-03-03,23558,21307.14285714286,18475.571428571428,25794.31506849315,46.87898089171975,418.0,Thursday
529,2022-03-04,1633,18386.285714285714,18000.0,25769.202739726028,11.974522292993631,692.0,Friday
530,2022-03-05,317,18431.571428571428,17722.928571428572,25714.65479452055,7.515923566878981,727.0,Saturday
531,2022-03-06,10470,19076.14285714286,17867.785714285714,25729.838356164382,25.987261146496817,582.0,Sunday
532,2022-03-07,35513,19589.0,17641.464285714286,25790.27397260274,69.68152866242038,239.0,Monday
533,2022-03-08,9169,15235.714285714286,17306.678571428572,25691.893150684933,23.821656050955415,599.0,Tuesday
534,2022-03-09,8712,12767.42857142857,16167.607142857143,25561.4,23.312101910828027,603.0,Wednesday
535,2022-03-10,8227,10577.285714285714,15857.892857142857,25433.77808219178,22.547770700636942,609.0,Thursday
536,2022-03-11,149,10365.285714285714,15863.214285714286,25284.58630136986,6.560509554140127,734.5,Friday
537,2022-03-12,439,10382.714285714286,15878.892857142857,25195.427397260275,7.770700636942675,725.0,Saturday
538,2022-03-13,149,8908.285714285714,15542.392857142857,25160.46301369863,6.560509554140127,734.5,Sunday
539,2022-03-14,28,3839.0,15097.5,25092.068493150684,5.859872611464969,740.0,Monday
540,2022-03-15,501,2600.714285714286,14105.0,24948.416438356166,8.152866242038217,722.0,Tuesday
541,2022-03-16,588,1440.142857142857,12904.285714285714,24800.04109589041,8.662420382165605,718.0,Wednesday
542,2022-03-17,3243,728.1428571428571,12388.392857142857,24670.92602739726,14.777070063694268,670.0,Thursday
543,2022-03-18,602,792.8571428571429,11806.642857142857,24597.783561643835,8.789808917197451,717.0,Friday
544,2022-03-19,15496,2943.8571428571427,12314.92857142857,24540.942465753425,32.48407643312102,531.0,Saturday
545,2022-03-20,3742,3457.1428571428573,12448.57142857143,24512.816438356163,15.414012738853502,665.0,Sunday
546,2022-03-21,17507,5954.142857142857,12016.32142857143,24496.846575342464,35.796178343949045,505.0,Monday
547,2022-03-22,30165,10191.857142857143,11713.392857142857,24423.89589041096,61.01910828025478,307.0,Tuesday
548,2022-03-23,60708,18780.428571428572,12933.75,24456.224657534247,96.30573248407643,30.0,Wednesday
549,2022-03-24,18577,20971.0,13395.892857142857,24346.12328767123,37.70700636942676,490.0,Thursday
550,2022-03-25,18102,23471.0,13253.857142857143,24229.257534246575,36.560509554140125,499.0,Friday
551,2022-03-26,34319,26160.0,14479.535714285714,24283.117808219176,67.38853503184713,257.0,Saturday
552,2022-03-27,20228,28515.14285714286,14989.17857142857,24275.10410958904,41.146496815286625,463.0,Sunday
553,2022-03-28,45768,32552.428571428572,15483.642857142857,24259.117808219176,85.22292993630573,117.0,Monday
554,2022-03-29,39656,33908.28571428572,15484.142857142857,24249.01917808219,76.94267515923568,182.0,Tuesday
555,2022-03-30,30980,29661.428571428572,15662.357142857143,24170.24383561644,62.038216560509554,299.0,Wednesday
556,2022-03-31,48381,33919.142857142855,16548.89285714286,24146.868493150683,88.28025477707007,93.0,Thursday
557,2022-04-01,37320,36664.57142857143,17823.428571428572,24151.57808219178,73.24840764331209,211.0,Friday
558,2022-04-02,18316,34378.42857142857,18466.25,24121.93698630137,37.07006369426751,495.0,Saturday
559,2022-04-03,15866,33755.28571428572,18658.964285714286,24063.70684931507,32.9936305732484,527.0,Sunday
560,2022-04-04,47193,33958.857142857145,19076.10714285714,24173.312328767122,86.7515923566879,105.0,Monday
561,2022-04-05,37989,33720.71428571428,20105.39285714286,24143.358904109587,74.26751592356688,203.0,Tuesday
562,2022-04-06,14892,31422.428571428572,20326.10714285714,23997.0,31.46496815286624,539.0,Wednesday
563,2022-04-07,35328,29557.714285714286,21294.0,23922.095890410958,69.29936305732484,242.0,Thursday
564,2022-04-08,18277,26837.285714285714,21941.428571428572,23870.76712328767,36.81528662420382,497.0,Friday
565,2022-04-09,7538,25297.571428571428,22194.964285714286,23874.75890410959,21.528662420382165,617.0,Saturday
566,2022-04-10,21223,26062.85714285714,22947.60714285714,23932.904109589042,43.05732484076433,448.0,Sunday
567,2022-04-11,38762,24858.428571428572,24330.964285714286,23994.94794520548,75.41401273885351,194.0,Monday
568,2022-04-12,54136,27165.14285714286,26246.5,24019.44109589041,92.61146496815287,59.0,Tuesday
569,2022-04-13,27949,29030.428571428572,27223.678571428572,23979.813698630136,57.07006369426752,338.0,Wednesday
570,2022-04-14,43159,30149.14285714286,28649.25,24020.430136986302,82.29299363057325,140.0,Thursday
571,2022-04-15,18929,30242.285714285714,29303.785714285714,23946.301369863013,38.598726114649686,483.0,Friday
572,2022-04-16,12806,30994.85714285714,29207.714285714286,23930.865753424656,28.9171974522293,559.0,Saturday
573,2022-04-17,6992,28961.85714285714,29323.785714285714,23907.791780821917,20.636942675159236,624.0,Sunday
574,2022-04-18,24739,26958.571428571428,29582.071428571428,23880.41095890411,49.42675159235669,398.0,Monday
575,2022-04-19,36764,24476.85714285714,29817.75,23880.008219178082,71.97452229299363,221.0,Tuesday
576,2022-04-20,42571,26565.714285714286,29170.0,23847.438356164384,81.52866242038218,146.0,Wednesday
577,2022-04-21,16420,22745.85714285714,29092.964285714286,23795.23287671233,34.01273885350318,519.0,Thursday
578,2022-04-22,30101,24341.85714285714,29521.5,23799.23287671233,60.89171974522293,308.0,Friday
579,2022-04-23,0,22512.428571428572,28295.821428571428,23764.372602739724,2.802547770700637,764.0,Saturday
580,2022-04-24,9738,22904.714285714286,27921.178571428572,23690.271232876712,24.840764331210192,591.0,Sunday
581,2022-04-25,61200,28113.428571428572,28472.321428571428,23845.347945205478,96.94267515923568,25.0,Monday
582,2022-04-26,62596,31803.714285714286,29291.60714285714,23983.28493150685,97.57961783439491,20.0,Tuesday
583,2022-04-27,25653,29386.85714285714,29101.35714285714,24019.687671232878,51.46496815286624,382.0,Wednesday
584,2022-04-28,29728,31288.0,28435.178571428572,24060.216438356165,60.12738853503185,314.0,Thursday
585,2022-04-29,21314,30032.714285714286,27863.535714285714,24117.750684931507,43.18471337579618,447.0,Friday
586,2022-04-30,16751,32425.714285714286,27807.64285714286,24149.02191780822,34.394904458598724,516.0,Saturday
587,2022-05-01,7976,32174.0,27525.85714285714,24167.964383561644,22.1656050955414,612.0,Sunday
